 x,y,z,T
 0.0000000000000000,0.0000000000000000,0.0000000000000000,500.00000000000000,
 0.29999999329447746E-1,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.59999998658895493E-1,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.89999997988343239E-1,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.11999999731779099,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.14999999664723873,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.17999999597668648,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.20999999530613422,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.23999999463558197,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.26999999396502972,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.29999999329447746,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.32999999262392521,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.35999999195337296,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.38999999128282070,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.41999999061226845,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.44999998994171619,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.47999998927116394,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.50999998860061169,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.53999998793005943,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.56999998725950718,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.59999998658895493,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.62999998591840267,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.65999998524785042,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.68999998457729816,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.71999998390674591,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.74999998323619366,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.77999998256564140,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.80999998189508915,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.83999998122453690,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.86999998055398464,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.89999997988343239,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.92999997921288013,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.95999997854232788,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.98999997787177563,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.0199999772012234,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.0499999765306711,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.0799999758601189,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.1099999751895666,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.1399999745190144,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.1699999738484621,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.1999999731779099,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.2299999725073576,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.2599999718368053,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.2899999711662531,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.3199999704957008,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.3499999698251486,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.3799999691545963,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.4099999684840441,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.4399999678134918,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.4699999671429396,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.4999999664723873,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.5299999658018351,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.5599999651312828,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.5899999644607306,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.6199999637901783,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.6499999631196260,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.6799999624490738,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.7099999617785215,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.7399999611079693,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.7699999604374170,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.7999999597668648,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.8299999590963125,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.8599999584257603,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.8899999577552080,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.9199999570846558,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.9499999564141035,0.0000000000000000,0.0000000000000000,100.00000000000000,
 1.9799999557435513,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.0099999550729990,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.0399999544024467,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.0699999537318945,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.0999999530613422,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.1299999523907900,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.1599999517202377,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.1899999510496855,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.2199999503791332,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.2499999497085810,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.2799999490380287,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.3099999483674765,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.3399999476969242,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.3699999470263720,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.3999999463558197,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.4299999456852674,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.4599999450147152,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.4899999443441629,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.5199999436736107,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.5499999430030584,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.5799999423325062,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.6099999416619539,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.6399999409914017,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.6699999403208494,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.6999999396502972,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.7299999389797449,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.7599999383091927,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.7899999376386404,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.8199999369680882,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.8499999362975359,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.8799999356269836,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.9099999349564314,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.9399999342858791,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.9699999336153269,0.0000000000000000,0.0000000000000000,100.00000000000000,
 2.9999999329447746,0.0000000000000000,0.0000000000000000,100.00000000000000,
 0.0000000000000000,0.29999999329447746E-1,0.0000000000000000,500.00000000000000,
 0.29999999329447746E-1,0.29999999329447746E-1,0.0000000000000000,299.96903314195100,
 0.59999998658895493E-1,0.29999999329447746E-1,0.0000000000000000,220.87700885661150,
 0.89999997988343239E-1,0.29999999329447746E-1,0.0000000000000000,183.66287181054054,
 0.11999999731779099,0.29999999329447746E-1,0.0000000000000000,163.27458690241983,
 0.14999999664723873,0.29999999329447746E-1,0.0000000000000000,150.69620102511135,
 0.17999999597668648,0.29999999329447746E-1,0.0000000000000000,142.22729828356444,
 0.20999999530613422,0.29999999329447746E-1,0.0000000000000000,136.15052701218912,
 0.23999999463558197,0.29999999329447746E-1,0.0000000000000000,131.57972878536430,
 0.26999999396502972,0.29999999329447746E-1,0.0000000000000000,128.01612194734849,
 0.29999999329447746,0.29999999329447746E-1,0.0000000000000000,125.15869557321038,
 0.32999999262392521,0.29999999329447746E-1,0.0000000000000000,122.81536053576497,
 0.35999999195337296,0.29999999329447746E-1,0.0000000000000000,120.85787106555395,
